name,stars,forks,language,url,description,stars_safe,appropriation_rate,symbolic_density,snapshot_time,query,updated
nextlevelbuilder/ui-ux-pro-max-skill,72340,7452,python,https://github.com/nextlevelbuilder/ui-ux-pro-max-skill,An AI SKILL that provide design intelligence for building professional UI/UX multiple platforms,72340,0.10301354713851257,0.16865773251639016,2026-04-29T23:55:23.526984,python,2026-04-30T02:51:15Z
pallets/flask,71478,16827,python,https://github.com/pallets/flask,The Python micro framework for building web applications.,71478,0.235415092755813,0.16664801499594326,2026-04-29T23:55:23.526984,python,2026-04-30T02:03:55Z
hiyouga/LlamaFactory,70776,8643,python,https://github.com/hiyouga/LlamaFactory,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024),70776,0.12211766700576467,0.16501133088996447,2026-04-29T23:55:23.526984,python,2026-04-30T02:50:07Z
binary-husky/gpt_academic,70554,8384,python,https://github.com/binary-husky/gpt_academic,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。",70554,0.11883096635201407,0.16449374702738997,2026-04-29T23:55:23.526984,python,2026-04-30T02:08:42Z
Z4nzu/hackingtool,68746,7741,python,https://github.com/Z4nzu/hackingtool,ALL IN ONE Hacking Tool For Hackers,68746,0.11260291507869549,0.16027846944390045,2026-04-29T23:55:23.526984,python,2026-04-30T02:54:38Z
ansible/ansible,68440,24155,python,https://github.com/ansible/ansible,"Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud management, in a language that approaches plain English, using SSH, with no agents to install on remote systems. https://docs.ansible.com.",68440,0.35293687901811804,0.1595650430387302,2026-04-29T23:55:23.526984,python,2026-04-30T02:43:25Z
FoundationAgents/MetaGPT,67563,8579,python,https://github.com/FoundationAgents/MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",67563,0.126977783698178,0.15752035363567693,2026-04-29T23:55:23.526984,python,2026-04-30T02:51:41Z
OpenBB-finance/OpenBB,66740,6668,python,https://github.com/OpenBB-finance/OpenBB,"Financial data platform for analysts, quants and AI agents.",66740,0.09991009889121966,0.15560156301000663,2026-04-29T23:55:23.526984,python,2026-04-30T02:39:44Z
labmlai/annotated_deep_learning_paper_implementations,66463,6702,python,https://github.com/labmlai/annotated_deep_learning_paper_implementations,"🧑‍🏫 60+ Implementations/tutorials of deep learning papers with side-by-side notes 📝; including transformers (original, xl, switch, feedback, vit, ...), optimizers (adam, adabelief, sophia, ...), gans(cyclegan, stylegan2, ...), 🎮 reinforcement learning (ppo, dqn), capsnet, distillation, ... 🧠",66463,0.10083806027413748,0.15495574891120872,2026-04-29T23:55:23.526984,python,2026-04-30T02:48:21Z
xtekky/gpt4free,66139,13600,python,https://github.com/xtekky/gpt4free,The official gpt4free repository | various collection of powerful language models | opus 4.6 gpt 5.3 kimi 2.5 deepseek v3.2 gemini 3,66139,0.20562754199488956,0.1542003562469108,2026-04-29T23:55:23.526984,python,2026-04-30T02:34:09Z
scikit-learn/scikit-learn,65951,26981,python,https://github.com/scikit-learn/scikit-learn,scikit-learn: machine learning in Python,65951,0.4091067610801959,0.1537620419849108,2026-04-29T23:55:23.526984,python,2026-04-30T01:32:55Z
localstack/localstack,64886,4701,python,https://github.com/localstack/localstack,💻 A fully functional local AWS cloud stack. Develop and test your cloud & Serverless apps offline,64886,0.07245014332829887,0.1512790383198575,2026-04-29T23:55:23.526984,python,2026-04-30T01:07:00Z
unclecode/crawl4ai,64785,6628,python,https://github.com/unclecode/crawl4ai,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN",64785,0.1023076329397237,0.15104356097697452,2026-04-29T23:55:23.526984,python,2026-04-30T02:36:52Z
bytedance/deer-flow,64274,8435,python,https://github.com/bytedance/deer-flow,"An open-source long-horizon SuperAgent harness that researches, codes, and creates. With the help of sandboxes, memories, tools, skill, subagents and message gateway, it handles different levels of tasks that could take minutes to hours.",64274,0.13123502504900894,0.149852185509517,2026-04-29T23:55:23.526984,python,2026-04-30T02:49:38Z
keras-team/keras,64048,19761,python,https://github.com/keras-team/keras,Deep Learning for humans,64048,0.3085342243317512,0.1493252758115808,2026-04-29T23:55:23.526984,python,2026-04-30T02:20:40Z
pathwaycom/pathway,63378,1632,python,https://github.com/pathwaycom/pathway,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG.",63378,0.02575026034270567,0.14776319838849564,2026-04-29T23:55:23.526984,python,2026-04-29T21:54:51Z
openinterpreter/open-interpreter,63354,5521,python,https://github.com/openinterpreter/open-interpreter,A natural language interface for computers,63354,0.08714524734034157,0.14770724337632543,2026-04-29T23:55:23.526984,python,2026-04-30T02:19:40Z
